title,description
"“돌아가서 개나 먹어” 손흥민, 인종차별 희생양 됐다",경험한 손흥민(29·토트넘)은 인종차별 철폐를 부르짖었으나 본인이 인종차별의 희생양이 됐다. 12일 영국 런던에서 열린 토트넘과 맨체스터 유나이티드의 2020~2021 잉글랜드 프리미어리그 31라운드가 끝난 뒤 손흥민의... 
“개나 먹어라”…손흥민 SNS에 인종차별 악플 세례,손흥민(29·토트넘)이 맨체스터 유나이티드(이하 맨유) 팬들의 인종차별이 담긴 ‘악플 세례’를 받았다.... 뒤 손흥민의 인스타그램 게시물에는 그를 비난하는 맨유 팬들의 댓글이 쏟아졌다. 손흥민이 이날 반칙을 당해... 
"[공식발표] 맨유, 손흥민 인종차별한 팬 경기장 출입금지 징계", 김대식 기자 = 맨체스터 유나이티드가 손흥민을 향해 인종차별을 한 팬들에게 경기장 출입 금지 징계를 내렸다. 손흥민이 인종차별을 당한 건 지난 12일 맨유와의 2020-21시즌 잉글리시 프리미어리그(EPL) 31라운드... 
[장지현 해설위원의 온사이드 손흥민]“공간만 열리면 때릴 수 있는 전매특허...,팀 최초 2시즌 연속 '10-10' 손흥민 앞날에 청신호 될 것 챔스리그 산술적으론 가능 “'손흥민 존(ZONE)'에서 공간만 나오면 언제든 때릴 준비가 되어 있다고 보면 된다. 개인 기록 경신은 남은 일정에서 충분하다고 생각한다.... 
무리뉴 경질 뒤 첫 경기…'결승 골' 승리 안긴 손흥민,→ [원문에서 영상 보기] https://news.sbs.co.kr/n/?id=N1006291619 토트넘의 손흥민 선수가 사우스햄튼과의 경기에서 페널티킥으로 결승 골을 뽑아 팀의 역전승을 이끌었습니다. 손흥민은 리그 15호 골을 터뜨리며 자신의... 
"'토트넘 중계' 손흥민, 셰필드 상대 한 시즌 최다골 도전…스포티비 나우(spo...",비즈엔터 홍지훈 기자 | 손흥민 '손흥민 팀' 토트넘과 셰필드의 경기가 스포티비 나우(spotv now)에서 방송된다. 토트넘은 3일 오전 3시 15분(한국시간) 영국 런던의 토트넘 홋스퍼 스타디움에서 셰필드와 20-21시즌... 
지지부진한 재계약 협상? 토트넘은 손흥민 안 팔아,토트넘 핫스퍼와 손흥민(29)의 재계약 이야기가 흘러나온 시점은 2020년 10월. 계약기간 5년에 주급 20만... 몇몇 레전드들은 손흥민과 케인에게 우승을 위해서는 토트넘을 떠나라고 외치기도 했다. 그럼에도 디... 
"손흥민, 상대 수비에 발 밟혀 아찔한 장면 연출하기도","손흥민(29, 토트넘)이 부상 위험에 노출되는 아찔한 장면으로 팬들의 마음을 졸이게 만들었다. 손흥민은 3일(한국시간) 오전 3시 15분 토트넘 핫스퍼 스타디움에서 열린 2020-2021 잉글리시 프리미어리그(EPL) 34라운드... "
손흥민 개인 최다 골 넣은 날에도…’승리’와 ‘우승’에만 집중,손흥민(29·토트넘)이 개인 한 시즌 정규리그 최다골 기록을 세웠다. 손흥민은 22일(한국시간) 영국 런던의 토트넘 홋스퍼 스타디움에서 열린 2020~21 프리미어리그 29라운드 사우샘프턴과의 순연 경기에서 후반 45분... 
"손흥민, PK로 한 시즌 리그 최다 15호골…무리뉴 떠난 첫 경기 승리",잉글랜드 프로축구 프리미어리그(EPL)의 손흥민(토트넘)이 페널티킥 결승골로 개인 한 시즌 리그 최다골을 기록하며 감독 경질로 분위기가 뒤숭숭한 팀에 승리를 안겼다. 손흥민은 22일(한국) 영국 런던의 토트넘... 
“손흥민 향한 인종차별 참을 수 없다”… ‘풋볼 런던’ SNS 보이콧 선언,영국 매체가 손흥민(토트넘 홋스퍼)을 비롯해 프리미어리그(EPL) 선수를 향한 인종차별에 맞서... 손흥민도 최근 맨체스터 유나이티드전이 끝난 뒤 팬들로부터 인종차별적 메시지를 받았고 맨유는 이에 즉각 대응하기도... 
‘15호골’ 기록 행진 손흥민…이제 프로 첫 우승컵 앞으로,조제 모리뉴 감독을 떠나보냈지만 손흥민(29)은 기록 행진을 이어갔다. 페널티킥으로 자신의 한시즌 정규리그 최다골 기록을 경신했다. 이제 프로 첫 우승컵을 정조준 한다. 손흥민은 22일 오전(이하 한국시간) 영국... 
"무력했던 'KBS', 날아간 리그컵, 주저앉은 손흥민","소속 손흥민(29)이 첫 우승컵을 눈앞에서 놓치고, 눈물을 흘렸다. 2020~2021 잉글랜드풋볼리그(EFL)... 손흥민도 2010년 함부르크(독일)에서 데뷔한 이후 프로 무대 첫 우승의 기회를 살리지 못했다. 반면, 이 승리로... "
"케인은 떠난다는데...손흥민, 토트넘과 '2년 계약' 서명 직전", 윤효용 기자 =손흥민이 결국은 토트넘과 재계약을 체결할 것으로 보인다. 반면 해리 케인은 여전히 떠날 가능성이 크다. 영국 '익스프레스'는 30일(한국시간) 단독 보도를 통해 손흥민이 토트넘과 새로운 계약에... 
[EPL현장뒷얘기]'정색 후 환한 웃음' 손흥민과 오리에 '찐친' 케미!,손흥민과 세르지 오리에(토트넘)은 요즘 말로 '찐친(진짜로 찐하게 친한 친구라는 뜻)이다. 늘... 2일 오후(현지시각) 영국 런던 토트넘 홋스퍼 스타디움에서 열린 토트넘과 셰필드의 경기에서도 '찐친' 손흥민과 오리에는... 
"손흥민, 리그 16호 골·10호 도움 달성",(EPL) 34라운드에서 토트넘의 손흥민이 후반 32분 팀의 네번째 골을 넣은 뒤 세리머니를 하고 있다. 이날 경기에서 손흥민은 리그 16호골과 더불어 리그 10호 도움을 기록한 가운데 토트넘은 4-0 대승을 거뒀다.
"손흥민 눈물의 준우승…토트넘, 맨시티에 우승 실패",프로 경력 첫 우승에 또 실패한 손흥민(29·토트넘)이 눈물을 흘렸다. 토트넘은 26일(한국시간) 영국 런던의... 2010년 독일 분데스리가 함부르크에서 프로 데뷔한 손흥민도 프로 무대 통산 첫 우승 트로피의 기회를... 
"올림픽 앞둔 김학범 감독 손흥민, 와일드카드 후보에 있다 깜짝 발언 [현장...",손흥민. 최승섭기자 “손흥민 와일드카드 후보에 있다.” 김학범 올림픽축구대표팀 감독은 2020 도쿄올림픽 남자 축구 본선을 3개월여 앞두고 최대 관심사인 와일드카드(25세 이상 선수·3장) 얘기에 이렇게 말하며 무한... 
"손흥민, 인종차별 금지 호소 우리 모두 같은 인간",우리 모두 같은 인간 손흥민은 5일(한국시각) 토트넘 홋스퍼 구단 공식 채널을 통해 우리는 모두 같은... 손흥민은 지난달 12일 맨체스터 유나이티드전이 끝난 뒤 무차별적 인종차별 공격을 받았다. 전반 34분 에딘손... 
"'첫 우승' 앞둔 손흥민, 펩 맨시티 상대 그간 기록은?",▲ 과르디올라의 맨체스터 시티와의 카라바오컵 결승전 앞둔 토트넘의 손흥민 ▲ 과르디올라 감독 상대로 치른 맞대결 손흥민의 기록은? ▲ 바이에른 시절 과르디올라 상대 무득점 그러나 맨시티 사령탑 부임 이후... 
"쿠팡플레이, 손흥민 출전 카라바오컵 결승전 생중계",영국 런던 웸블리 스타디움에서 열리는 이번 경기는 손흥민 선수의 프로 커리어 첫 우승컵 도전이다. 관중... 즐기며 손흥민 선수를 응원할 수 있다. 김성한 쿠팡플레이 총괄 디렉터는 “쿠팡 와우 회원들이 토트넘과... 
커리어 하이에도... 손흥민이 런던풋볼어워즈 수상 실패한 '3가지 이유',김희웅 인턴기자= 손흥민(토트넘 홋스퍼)이 2번째 런던풋볼어워즈 올해의 선수 수상에 실패했다. 커리어 하이에도 수상에 실패한 데는 꾸준함이 컸다. 28일 비대면으로 열린 런던풋볼어워즈 2021 시상식에서 손흥민의... 
"눈물에 담긴 준우승의 아쉬움, 또 슬픈 울보가 될 수 밖에 없었던 손흥민","앉은 손흥민(토트넘)은 결국 또 ‘울보’가 됐다. 그라운드에 앉아 펑펑 눈물을 흘리는 그를 동료들은 물론이고 상대 선수들까지 다독이며 위로했다. 일부는 그에게 혹평을 가했지만, 손흥민이 흘린 아쉬움의 눈물은... "
[EPL 29R 리뷰] 손흥민 리그 15호 골...메이슨 데뷔전 “승리”,손흥민이 해냈다. 페널티킥으로 15호 골을 넣으며 자신의 프리미어리그 한 시즌 최다 골 기록을 경신했다.... 후반 45분까지 1-1로 팽팽히 유지되던 경기였지만 손흥민의 역전골이 팀 승리를 이끌었다. 토트넘은 승점 53점... 
손흥민 이적 결심한 듯 카라바오컵 후폭풍,"맨체스터시티와 카라바오컵 결승전에서 0-1로 패배한 뒤, 손흥민은 눈물을 흘렸고 해리 케인은 고개를... 26일(한국시간) 토크스포츠에 출연해 난 손흥민의 잔류를 바란다며 하지만 카일 워커가 떠났을 때를 생각해... "
'VAR에 골 날아갔지만' 손흥민 PK로 개인 최다 15골,"손흥민(29, 토트넘 핫스퍼)이 개인 프리미어리그 최다 골 기록을 새로 썼다. 손흥민은 22일(한국시간) 영국 런던 토트넘 핫스퍼 스타디움에서 열린 2020-2021시즌 잉글랜드 프리미어리그 33라운드 사우샘프턴과 홈 경기에... "
"토트넘 출신 폴 로빈슨 손흥민, 여름이적시장에서 잔류 희망",토트넘 출신 골키퍼 폴 로빈슨이 손흥민이 팀에 남았으면 좋겠다는 뜻을 나타냈다. 폴 로빈슨은 28일(한국시간) 영국 풋볼인사이더를 통해 손흥민에 대한 생각을 전했다. 손흥민은 지난 지난 26일 열린 맨체스터 시티와의... 
"또 우승 문턱에서 막힌 토트넘…손흥민, 주저앉아 펑펑 울었다 (사진)",프로 무대 통산 첫 우승 트로피 기회를 놓친 손흥민(29·토트넘)이 눈물을 흘렸다.토트넘은 26일(한국시간)... 또 손흥민도 2010년 함부르크(독일)에서 프로 선수로 데뷔한 이후 프로 무대 첫 우승의 기회를 살리지 못했고... 
"또 무관, 그리고 눈물…손흥민은 한동안 일어나지 못했다 [현장메모]",토트넘 손흥민이 26일(한국시간) 영국 런던 웸블리 스타디움에서 끝난 2020~2021시즌 잉글랜드 카라바오컵... 런던 | 장영민통신원 또다시 클럽 커리어 첫 우승 문턱에서 좌절한 손흥민(29·토트넘)은 그라운드에 푹 주저앉아... 
'리그 15호골+결승 PK골' 손흥민 컵대회도 반드시 우승하겠다,사우샘프턴전을 승리로 이끌며 반등 포인트를 마련한 토트넘 홋스퍼(잉글랜드)의 손흥민이 이어질 카라바오컵 결승전에서도 승리해 우승하겠다고 다짐했다. 손흥민은 22일 오전 2시(이하 한국시간) 영국 런던의 토트넘... 
"[GOAL 리뷰] ‘손흥민 1골 1도움’ 토트넘, 셰필드 4-0 대파하고 5위 도약","손흥민은 1골 1도움을 기록했고, 베일은 해트트릭을 폭발시켰다. 토트넘은 3일 오전 3시 15분(한국시간) 영국... 토트넘은 케인이 원톱에 서고 베일, 알리, 손흥민이 2선에 출격했다. 로 셀소와 호이비에르가 중원에... "
"'새 역사 쓴' 손흥민, 리그 한 시즌 최다골 경신","토트넘, 사우샘프턴에 2-1승, 6위로 도약 ▲ 손흥민 사우샘프턴전에서 결승골로 승리를 이끈 손흥민이 경기 후 손가락으로 브이자를 보이고 있다. ⓒ 토트넘 트위터 캡쳐 손흥민(29)이 잉글랜드 프리미어리그 자신의 한... "
美 페이스북 손흥민 인종차별 끔찍...제대로 대응할 것,"미국 '페이스북'이 소셜미디어에서 발생한 손흥민을 상대로 한 인종차별 사건에 제대로 대응하겠다고 전했다. 손흥민은 우리 시간으로 12일, 영국 런던 토트넘 홋스퍼 스타디움에서 열린 맨체스터 유나이티드와의 2020-21... "
"'리그 17호골' 손흥민, 한 시즌 개인 최다골 경신...팀은 1-3 패배",손흥민이 차범근과 한국인 유럽리그 한 시즌 최다골 타이 기록을 세웠지만 팀 패배를 막지 못했다. 8일... 이날 선발 출전한 손흥민은 0-1로 뒤진 전반 25분 델레 알리의 패스를 받아 동점골을 기록했다. 3경기... 
"‘역전 결승골’ 손흥민, 한 시즌 리그 최다골 기록 새로 쓰다",토트넘의 손흥민(오른쪽 두번째)이 22일 영국 런던 토트넘 홋스퍼 스타디움에서 열린 사우샘프턴과의 2020... 이렇게 주목도 높은 경기에서 최고 활약을 보여온 것이 손흥민(29)이다. 이번에도 어김없이 그가 힘을 냈다.... 
"손흥민 최다골에10-10클럽까지···토트넘, 셰필드에 4-0 대승",잉글랜드 프로축구 토트넘 홋스퍼의 손흥민(29)이 1골 1도움으로 풍성한 기록을 쓰며 소속팀의 대승에 앞장섰다. 골을 넣은 후 특유의 사진 프레임 세리머니를 보여주고 있는 손흥민 /EPA=연합뉴스 잉글랜드... 
손흥민 카라바오컵 결승전 선발…케인과 함께 첫 트로피 노린다,토트넘 홋스퍼(잉글랜드)의 손흥민이 맨체스터 시티(잉글랜드)와의 카라바오컵(리그컵) 결승전에 선발 출전한다. 손흥민의 토트넘은 오는 26일 0시30분(이하 한국시간) 영국 런던 웸블리 스타디움서 맨체스터 시티와... 
손흥민 SNS에 인종차별 테러 '맨유 팬 6명' 출입 금지 징계 받았다,토트넘 손흥민이 12일(한국시간) 영국 런던 토트넘홋스퍼 스타디움에서 열린 맨체스터 유나이티드와 EPL... 런던 | 공동취재단 맨체스터 유나이티드(맨유)가 손흥민(29·토트넘)에게 인종차별 행위를 가한 6명의 팬에게... 
"EPL 중계 힘 싣는 쿠팡, 손흥민 결승전 생중계",영국 런던 웸블리 스타디움에서 열리는 이번 경기는 토트넘에서 뛰는 손흥민의 프로 커리어 첫 우승컵... 이에 모바일은 물론 TV 화면으로도 손흥민의 첫 우승을 응원할 수 있다. 김성한 쿠팡플레이 총괄 디렉터는... 
"무리뉴 떠올린 손흥민 경질 슬프다, 세계 최고의 감독 중 한 명",손흥민(29·토트넘 홋스퍼)은 이제 팀에서 함께 할 수 없는 옛 스승에 대한 안타까운 마음을 전했다. 손흥민은 5월 4일(이하 한국시간) 'TV3 스포츠'를 통해 조세 무리뉴 감독에 대한 이야기를 털어놨다. 무리뉴 감독은... 
"[EPL] 영국 언론 “손흥민, 토트넘과 재계약 임박…협상 최종 단계”",이투데이=김재영 기자 | 손흥민(오른쪽)이 지난 4월 25일(현지시각) 영국 런던의 웸블리 스타디움에서 열린... (런던=AP/뉴시스) 영국 언론에서 손흥민과 토트넘 홋스퍼의 계약 연장 협상이 막바지라는 보도가 나왔다.... 
"손흥민, 축구 게임서도 '인정'…FIFA 21 EPL '올해의 팀' 선정",잉글랜드 프로축구 프리미어리그(EPL) 토트넘에서 뛰는 29살 손흥민이 축구 게임에서도 기량을 인정받았습니다. 손흥민은 한국시간으로 오늘(30일) 게임 업체 일렉트로닉아츠(EA)가 발표한 축구게임 FIFA 21 'EPL 올... 
